INFO,Date,Content Length,ContentType,remotePath,filename
PAM Disk1/pa0082au/pa0082au_004_180711_173113.wav,2018-09-21 06:43:21 +0000 GMT,112010540,.wav,PAM Disk1/pa0082au/pa0082au_004_180711_173113.wav,pa0082au_004_180711_173113.wav
PAM Disk1/pa0106bu/pa0106bu_004_180713_160221.wav,2018-09-21 07:56:49 +0000 GMT,230400044,.wav,PAM Disk1/pa0106bu/pa0106bu_004_180713_160221.wav,pa0106bu_004_180713_160221.wav
PAM Disk1/pa0106bu/pa0106bu_003_180713_155222.wav,2018-09-21 07:55:32 +0000 GMT,230400044,.wav,PAM Disk1/pa0106bu/pa0106bu_003_180713_155222.wav,pa0106bu_003_180713_155222.wav
PAM Disk1/pa0106bu/pa0106bu_002_180713_154223.wav,2018-09-21 07:55:03 +0000 GMT,230400044,.wav,PAM Disk1/pa0106bu/pa0106bu_002_180713_154223.wav,pa0106bu_002_180713_154223.wav
PAM Disk1/pa0107au/pa0107au_004_180713_165904.wav,2018-09-21 07:58:36 +0000 GMT,173746220,.wav,PAM Disk1/pa0107au/pa0107au_004_180713_165904.wav,pa0107au_004_180713_165904.wav
PAM Disk1/pa0106bu/pa0106bu_001_180713_153219.wav,2018-09-21 07:55:37 +0000 GMT,230400044,.wav,PAM Disk1/pa0106bu/pa0106bu_001_180713_153219.wav,pa0106bu_001_180713_153219.wav
PAM Disk1/pa0107bu/pa0107bu_003_180713_174820.wav,2018-09-22 00:43:41 +0000 GMT,230400044,.wav,PAM Disk1/pa0107bu/pa0107bu_003_180713_174820.wav,pa0107bu_003_180713_174820.wav
PAM Disk1/pa0107bu/pa0107bu_002_180713_173821.wav,2018-09-21 07:58:44 +0000 GMT,230400044,.wav,PAM Disk1/pa0107bu/pa0107bu_002_180713_173821.wav,pa0107bu_002_180713_173821.wav
PAM Disk1/pa0107bu/pa0107bu_001_180713_172816.wav,2018-09-21 07:58:47 +0000 GMT,230400044,.wav,PAM Disk1/pa0107bu/pa0107bu_001_180713_172816.wav,pa0107bu_001_180713_172816.wav
PAM Disk1/pa0081bu/pa0081bu_001_180711_160434.wav,2018-09-21 06:41:24 +0000 GMT,230400044,.wav,PAM Disk1/pa0081bu/pa0081bu_001_180711_160434.wav,pa0081bu_001_180711_160434.wav
PAM Disk1/pa0081bu/pa0081bu_002_180711_161439.wav,2018-09-21 06:42:07 +0000 GMT,230400044,.wav,PAM Disk1/pa0081bu/pa0081bu_002_180711_161439.wav,pa0081bu_002_180711_161439.wav
PAM Disk1/pa0081bu/pa0081bu_003_180711_162438.wav,2018-09-21 06:41:16 +0000 GMT,230400044,.wav,PAM Disk1/pa0081bu/pa0081bu_003_180711_162438.wav,pa0081bu_003_180711_162438.wav
PAM Disk1/pa0107bu/pa0107bu_004_180713_175819.wav,2018-09-21 07:59:33 +0000 GMT,195063596,.wav,PAM Disk1/pa0107bu/pa0107bu_004_180713_175819.wav,pa0107bu_004_180713_175819.wav
PAM Disk1/pa0083au/pa0083au_002_180711_190048.wav,2018-09-21 06:46:05 +0000 GMT,230400044,.wav,PAM Disk1/pa0083au/pa0083au_002_180711_190048.wav,pa0083au_002_180711_190048.wav
PAM Disk1/pa0104au/pa0104au_004_180713_111703.wav,2018-09-21 07:49:31 +0000 GMT,185653292,.wav,PAM Disk1/pa0104au/pa0104au_004_180713_111703.wav,pa0104au_004_180713_111703.wav
PAM Disk1/pa0104au/pa0104au_003_180713_110704.wav,2018-09-21 07:49:52 +0000 GMT,230400044,.wav,PAM Disk1/pa0104au/pa0104au_003_180713_110704.wav,pa0104au_003_180713_110704.wav
PAM Disk1/pa0103bu/pa0103bu_001_180713_095429.wav,2018-09-21 07:47:49 +0000 GMT,230400044,.wav,PAM Disk1/pa0103bu/pa0103bu_001_180713_095429.wav,pa0103bu_001_180713_095429.wav
PAM Disk1/pa0084bu/pa0084bu_001_180711_214006.wav,2018-09-21 06:49:55 +0000 GMT,230400044,.wav,PAM Disk1/pa0084bu/pa0084bu_001_180711_214006.wav,pa0084bu_001_180711_214006.wav
PAM Disk1/pa0084bu/pa0084bu_002_180711_215011.wav,2018-09-21 23:57:12 +0000 GMT,230400044,.wav,PAM Disk1/pa0084bu/pa0084bu_002_180711_215011.wav,pa0084bu_002_180711_215011.wav
PAM Disk1/pa0084bu/pa0084bu_003_180711_220010.wav,2018-09-21 06:50:42 +0000 GMT,230400044,.wav,PAM Disk1/pa0084bu/pa0084bu_003_180711_220010.wav,pa0084bu_003_180711_220010.wav
PAM Disk1/pa0084bu/pa0084bu_004_180711_221009.wav,2018-09-21 06:52:10 +0000 GMT,212522540,.wav,PAM Disk1/pa0084bu/pa0084bu_004_180711_221009.wav,pa0084bu_004_180711_221009.wav
PAM Disk1/pa0103au/pa0103au_004_180713_092337.wav,2018-09-21 07:47:05 +0000 GMT,173362220,.wav,PAM Disk1/pa0103au/pa0103au_004_180713_092337.wav,pa0103au_004_180713_092337.wav
PAM Disk1/pa0103bu/pa0103bu_002_180713_100434.wav,2018-09-21 07:47:54 +0000 GMT,230400044,.wav,PAM Disk1/pa0103bu/pa0103bu_002_180713_100434.wav,pa0103bu_002_180713_100434.wav
PAM Disk1/pa0103au/pa0103au_003_180713_091338.wav,2018-09-21 07:46:33 +0000 GMT,230400044,.wav,PAM Disk1/pa0103au/pa0103au_003_180713_091338.wav,pa0103au_003_180713_091338.wav
PAM Disk1/pa0103au/pa0103au_001_180713_085334.wav,2018-09-21 07:47:13 +0000 GMT,230400044,.wav,PAM Disk1/pa0103au/pa0103au_001_180713_085334.wav,pa0103au_001_180713_085334.wav
PAM Disk1/pa0085au/pa0085au_001_180711_223441.wav,2018-09-21 06:52:11 +0000 GMT,230400044,.wav,PAM Disk1/pa0085au/pa0085au_001_180711_223441.wav,pa0085au_001_180711_223441.wav
PAM Disk1/pa0085au/pa0085au_002_180711_224446.wav,2018-09-21 06:52:25 +0000 GMT,230400044,.wav,PAM Disk1/pa0085au/pa0085au_002_180711_224446.wav,pa0085au_002_180711_224446.wav
PAM Disk1/pa0085au/pa0085au_003_180711_225445.wav,2018-09-21 06:53:14 +0000 GMT,230400044,.wav,PAM Disk1/pa0085au/pa0085au_003_180711_225445.wav,pa0085au_003_180711_225445.wav
PAM Disk1/pa0102bu/pa0102bu_004_180713_082815.wav,2018-09-21 07:46:05 +0000 GMT,227101484,.wav,PAM Disk1/pa0102bu/pa0102bu_004_180713_082815.wav,pa0102bu_004_180713_082815.wav
PAM Disk1/pa0102bu/pa0102bu_003_180713_081816.wav,2018-09-21 07:45:25 +0000 GMT,230400044,.wav,PAM Disk1/pa0102bu/pa0102bu_003_180713_081816.wav,pa0102bu_003_180713_081816.wav
PAM Disk1/pa0103au/pa0103au_002_180713_090339.wav,2018-09-21 07:46:30 +0000 GMT,230400044,.wav,PAM Disk1/pa0103au/pa0103au_002_180713_090339.wav,pa0103au_002_180713_090339.wav
PAM Disk1/pa0103bu/pa0103bu_003_180713_101433.wav,2018-09-21 07:47:51 +0000 GMT,230400044,.wav,PAM Disk1/pa0103bu/pa0103bu_003_180713_101433.wav,pa0103bu_003_180713_101433.wav
PAM Disk1/pa0103bu/pa0103bu_004_180713_102432.wav,2018-09-21 07:48:54 +0000 GMT,168993068,.wav,PAM Disk1/pa0103bu/pa0103bu_004_180713_102432.wav,pa0103bu_004_180713_102432.wav
PAM Disk1/pa0104bu/pa0104bu_001_180713_114730.wav,2018-09-22 00:27:11 +0000 GMT,230400044,.wav,PAM Disk1/pa0104bu/pa0104bu_001_180713_114730.wav,pa0104bu_001_180713_114730.wav
PAM Disk1/pa0104au/pa0104au_002_180713_105705.wav,2018-09-21 07:50:10 +0000 GMT,230400044,.wav,PAM Disk1/pa0104au/pa0104au_002_180713_105705.wav,pa0104au_002_180713_105705.wav
PAM Disk1/pa0104au/pa0104au_001_180713_104700.wav,2018-09-22 00:13:20 +0000 GMT,230400044,.wav,PAM Disk1/pa0104au/pa0104au_001_180713_104700.wav,pa0104au_001_180713_104700.wav
PAM Disk1/pa0083au/pa0083au_003_180711_191047.wav,2018-09-21 06:45:30 +0000 GMT,230400044,.wav,PAM Disk1/pa0083au/pa0083au_003_180711_191047.wav,pa0083au_003_180711_191047.wav
PAM Disk1/pa0083au/pa0083au_004_180711_192046.wav,2018-09-21 06:45:32 +0000 GMT,122674988,.wav,PAM Disk1/pa0083au/pa0083au_004_180711_192046.wav,pa0083au_004_180711_192046.wav
PAM Disk1/pa0106au/pa0106au_004_180713_150349.wav,2018-09-21 07:55:03 +0000 GMT,154932524,.wav,PAM Disk1/pa0106au/pa0106au_004_180713_150349.wav,pa0106au_004_180713_150349.wav
PAM Disk1/pa0106au/pa0106au_003_180713_145350.wav,2018-09-21 07:53:41 +0000 GMT,230400044,.wav,PAM Disk1/pa0106au/pa0106au_003_180713_145350.wav,pa0106au_003_180713_145350.wav
PAM Disk1/pa0106au/pa0106au_002_180713_144351.wav,2018-09-21 07:54:14 +0000 GMT,230400044,.wav,PAM Disk1/pa0106au/pa0106au_002_180713_144351.wav,pa0106au_002_180713_144351.wav
PAM Disk1/pa0106au/pa0106au_001_180713_143346.wav,2018-09-21 07:53:41 +0000 GMT,230400044,.wav,PAM Disk1/pa0106au/pa0106au_001_180713_143346.wav,pa0106au_001_180713_143346.wav
PAM Disk1/pa0084au/pa0084au_001_180711_204352.wav,2018-09-21 06:48:16 +0000 GMT,230400044,.wav,PAM Disk1/pa0084au/pa0084au_001_180711_204352.wav,pa0084au_001_180711_204352.wav
PAM Disk1/pa0084au/pa0084au_002_180711_205357.wav,2018-09-21 06:49:20 +0000 GMT,230400044,.wav,PAM Disk1/pa0084au/pa0084au_002_180711_205357.wav,pa0084au_002_180711_205357.wav
PAM Disk1/pa0084au/pa0084au_003_180711_210356.wav,2018-09-21 06:51:24 +0000 GMT,230400044,.wav,PAM Disk1/pa0084au/pa0084au_003_180711_210356.wav,pa0084au_003_180711_210356.wav
PAM Disk1/pa0084au/pa0084au_004_180711_211355.wav,2018-09-21 06:51:26 +0000 GMT,102707756,.wav,PAM Disk1/pa0084au/pa0084au_004_180711_211355.wav,pa0084au_004_180711_211355.wav
PAM Disk1/pa0104bu/pa0104bu_004_180713_121733.wav,2018-09-22 00:37:10 +0000 GMT,192731180,.wav,PAM Disk1/pa0104bu/pa0104bu_004_180713_121733.wav,pa0104bu_004_180713_121733.wav
PAM Disk1/pa0104bu/pa0104bu_003_180713_120734.wav,2018-09-21 07:51:03 +0000 GMT,230400044,.wav,PAM Disk1/pa0104bu/pa0104bu_003_180713_120734.wav,pa0104bu_003_180713_120734.wav
PAM Disk1/pa0104bu/pa0104bu_002_180713_115735.wav,2018-09-21 07:50:25 +0000 GMT,230400044,.wav,PAM Disk1/pa0104bu/pa0104bu_002_180713_115735.wav,pa0104bu_002_180713_115735.wav
PAM Disk1/pa0106bu/pa0106bu_005_180713_161220.wav,2018-09-21 07:57:16 +0000 GMT,15992108,.wav,PAM Disk1/pa0106bu/pa0106bu_005_180713_161220.wav,pa0106bu_005_180713_161220.wav
PAM Disk1/pa0082au/pa0082au_001_180711_170111.wav,2018-09-21 06:41:17 +0000 GMT,230400044,.wav,PAM Disk1/pa0082au/pa0082au_001_180711_170111.wav,pa0082au_001_180711_170111.wav
PAM Disk1/pa0108au/pa0108au_001_180713_182226.wav,2018-09-21 08:00:12 +0000 GMT,230400044,.wav,PAM Disk1/pa0108au/pa0108au_001_180713_182226.wav,pa0108au_001_180713_182226.wav
PAM Disk1/pa0108au/pa0108au_002_180713_183231.wav,2018-09-21 08:00:12 +0000 GMT,230400044,.wav,PAM Disk1/pa0108au/pa0108au_002_180713_183231.wav,pa0108au_002_180713_183231.wav
PAM Disk1/pa0080bu/pa0080bu_003_180711_142658.wav,2018-09-21 06:39:32 +0000 GMT,230400044,.wav,PAM Disk1/pa0080bu/pa0080bu_003_180711_142658.wav,pa0080bu_003_180711_142658.wav
PAM Disk1/pa0080bu/pa0080bu_004_180711_143657.wav,2018-09-22 00:13:13 +0000 GMT,230400044,.wav,PAM Disk1/pa0080bu/pa0080bu_004_180711_143657.wav,pa0080bu_004_180711_143657.wav
PAM Disk1/pa0110bu/pa0110bu_005_180713_234653.wav,2018-09-21 08:06:47 +0000 GMT,14275628,.wav,PAM Disk1/pa0110bu/pa0110bu_005_180713_234653.wav,pa0110bu_005_180713_234653.wav
PAM Disk1/pa0110bu/pa0110bu_004_180713_233654.wav,2018-09-21 08:07:39 +0000 GMT,230400044,.wav,PAM Disk1/pa0110bu/pa0110bu_004_180713_233654.wav,pa0110bu_004_180713_233654.wav
PAM Disk1/pa0110bu/pa0110bu_003_180713_232655.wav,2018-09-21 08:07:13 +0000 GMT,230400044,.wav,PAM Disk1/pa0110bu/pa0110bu_003_180713_232655.wav,pa0110bu_003_180713_232655.wav
PAM Disk1/pa0080bu/pa0080bu_005_180711_144656.wav,2018-09-21 06:39:41 +0000 GMT,111502892,.wav,PAM Disk1/pa0080bu/pa0080bu_005_180711_144656.wav,pa0080bu_005_180711_144656.wav
PAM Disk1/pa0112au/pa0112au_001_180714_015518.wav,2018-09-21 08:10:20 +0000 GMT,230400044,.wav,PAM Disk1/pa0112au/pa0112au_001_180714_015518.wav,pa0112au_001_180714_015518.wav
PAM Disk1/pa0110bu/pa0110bu_002_180713_231656.wav,2018-09-21 08:06:29 +0000 GMT,230400044,.wav,PAM Disk1/pa0110bu/pa0110bu_002_180713_231656.wav,pa0110bu_002_180713_231656.wav
PAM Disk1/pa0080au/pa0080au_001_180711_131240.wav,2018-09-19 11:55:55 +0000 GMT,230400044,.wav,PAM Disk1/pa0080au/pa0080au_001_180711_131240.wav,pa0080au_001_180711_131240.wav
PAM Disk1/pa0111bu/pa0111bu_004_180714_013005.wav,2018-09-21 08:10:22 +0000 GMT,220778540,.wav,PAM Disk1/pa0111bu/pa0111bu_004_180714_013005.wav,pa0111bu_004_180714_013005.wav
PAM Disk1/pa0111bu/pa0111bu_003_180714_012006.wav,2018-09-21 08:09:48 +0000 GMT,230400044,.wav,PAM Disk1/pa0111bu/pa0111bu_003_180714_012006.wav,pa0111bu_003_180714_012006.wav
PAM Disk1/pa0080au/pa0080au_002_180711_132245.wav,2018-09-19 11:56:26 +0000 GMT,230400044,.wav,PAM Disk1/pa0080au/pa0080au_002_180711_132245.wav,pa0080au_002_180711_132245.wav
PAM Disk1/pa0111bu/pa0111bu_002_180714_011007.wav,2018-09-21 08:09:01 +0000 GMT,230400044,.wav,PAM Disk1/pa0111bu/pa0111bu_002_180714_011007.wav,pa0111bu_002_180714_011007.wav
PAM Disk1/pa0111bu/pa0111bu_001_180714_010002.wav,2018-09-21 08:08:52 +0000 GMT,230400044,.wav,PAM Disk1/pa0111bu/pa0111bu_001_180714_010002.wav,pa0111bu_001_180714_010002.wav
PAM Disk1/pa0110bu/pa0110bu_001_180713_230651.wav,2018-09-21 08:06:29 +0000 GMT,230400044,.wav,PAM Disk1/pa0110bu/pa0110bu_001_180713_230651.wav,pa0110bu_001_180713_230651.wav
PAM Disk1/pa0080bu/pa0080bu_002_180711_141659.wav,2018-09-21 06:38:57 +0000 GMT,230400044,.wav,PAM Disk1/pa0080bu/pa0080bu_002_180711_141659.wav,pa0080bu_002_180711_141659.wav
PAM Disk1/pa0112au/pa0112au_002_180714_020523.wav,2018-09-21 08:11:26 +0000 GMT,230400044,.wav,PAM Disk1/pa0112au/pa0112au_002_180714_020523.wav,pa0112au_002_180714_020523.wav
PAM Disk1/pa0112au/pa0112au_003_180714_021522.wav,2018-09-21 08:11:24 +0000 GMT,230400044,.wav,PAM Disk1/pa0112au/pa0112au_003_180714_021522.wav,pa0112au_003_180714_021522.wav
PAM Disk1/pa0113au/pa0113au_001_180714_034224.wav,2018-09-21 08:12:59 +0000 GMT,230400044,.wav,PAM Disk1/pa0113au/pa0113au_001_180714_034224.wav,pa0113au_001_180714_034224.wav
PAM Disk1/pa0114au/pa0114au_004_180714_055810.wav,2018-09-21 08:15:32 +0000 GMT,172118060,.wav,PAM Disk1/pa0114au/pa0114au_004_180714_055810.wav,pa0114au_004_180714_055810.wav
PAM Disk1/pa0114au/pa0114au_003_180714_054811.wav,2018-09-21 08:15:39 +0000 GMT,230400044,.wav,PAM Disk1/pa0114au/pa0114au_003_180714_054811.wav,pa0114au_003_180714_054811.wav
PAM Disk1/pa0114au/pa0114au_002_180714_053812.wav,2018-09-21 08:15:49 +0000 GMT,230400044,.wav,PAM Disk1/pa0114au/pa0114au_002_180714_053812.wav,pa0114au_002_180714_053812.wav
PAM Disk1/pa0114au/pa0114au_001_180714_052807.wav,2018-09-21 08:15:31 +0000 GMT,230400044,.wav,PAM Disk1/pa0114au/pa0114au_001_180714_052807.wav,pa0114au_001_180714_052807.wav
PAM Disk1/pa0079au/pa0079au_001_180711_111631.wav,2018-09-19 11:54:14 +0000 GMT,230400044,.wav,PAM Disk1/pa0079au/pa0079au_001_180711_111631.wav,pa0079au_001_180711_111631.wav
PAM Disk1/pa0079au/pa0079au_002_180711_112635.wav,2018-09-19 11:53:16 +0000 GMT,230400044,.wav,PAM Disk1/pa0079au/pa0079au_002_180711_112635.wav,pa0079au_002_180711_112635.wav
PAM Disk1/pa0112bu/pa0112bu_004_180714_031813.wav,2018-09-21 08:12:52 +0000 GMT,202973228,.wav,PAM Disk1/pa0112bu/pa0112bu_004_180714_031813.wav,pa0112bu_004_180714_031813.wav
PAM Disk1/pa0112bu/pa0112bu_003_180714_030814.wav,2018-09-21 08:11:53 +0000 GMT,230400044,.wav,PAM Disk1/pa0112bu/pa0112bu_003_180714_030814.wav,pa0112bu_003_180714_030814.wav
PAM Disk1/pa0112bu/pa0112bu_002_180714_025815.wav,2018-09-21 08:12:14 +0000 GMT,230400044,.wav,PAM Disk1/pa0112bu/pa0112bu_002_180714_025815.wav,pa0112bu_002_180714_025815.wav
PAM Disk1/pa0079au/pa0079au_003_180711_113634.wav,2018-09-21 06:38:01 +0000 GMT,230400044,.wav,PAM Disk1/pa0079au/pa0079au_003_180711_113634.wav,pa0079au_003_180711_113634.wav
PAM Disk1/pa0079au/pa0079au_004_180711_114633.wav,2018-09-19 11:54:07 +0000 GMT,154269740,.wav,PAM Disk1/pa0079au/pa0079au_004_180711_114633.wav,pa0079au_004_180711_114633.wav
PAM Disk1/pa0112bu/pa0112bu_001_180714_024810.wav,2018-09-21 08:12:07 +0000 GMT,230400044,.wav,PAM Disk1/pa0112bu/pa0112bu_001_180714_024810.wav,pa0112bu_001_180714_024810.wav
PAM Disk1/pa0080bu/pa0080bu_001_180711_140654.wav,2018-09-21 06:38:51 +0000 GMT,230400044,.wav,PAM Disk1/pa0080bu/pa0080bu_001_180711_140654.wav,pa0080bu_001_180711_140654.wav
PAM Disk1/pa0112au/pa0112au_004_180714_022521.wav,2018-09-21 08:10:21 +0000 GMT,151090220,.wav,PAM Disk1/pa0112au/pa0112au_004_180714_022521.wav,pa0112au_004_180714_022521.wav
PAM Disk1/pa0080au/pa0080au_003_180711_133244.wav,2018-09-19 11:56:49 +0000 GMT,230400044,.wav,PAM Disk1/pa0080au/pa0080au_003_180711_133244.wav,pa0080au_003_180711_133244.wav
PAM Disk1/pa0102bu/pa0102bu_002_180713_080817.wav,2018-09-21 07:44:38 +0000 GMT,230400044,.wav,PAM Disk1/pa0102bu/pa0102bu_002_180713_080817.wav,pa0102bu_002_180713_080817.wav
PAM Disk1/pa0080au/pa0080au_004_180711_134243.wav,2018-09-21 06:38:39 +0000 GMT,138709292,.wav,PAM Disk1/pa0080au/pa0080au_004_180711_134243.wav,pa0080au_004_180711_134243.wav
PAM Disk1/pa0079bu/pa0079bu_001_180711_121355.wav,2018-09-19 11:54:39 +0000 GMT,230400044,.wav,PAM Disk1/pa0079bu/pa0079bu_001_180711_121355.wav,pa0079bu_001_180711_121355.wav
PAM Disk1/pa0081au/pa0081au_004_180711_154427.wav,2018-09-21 06:40:30 +0000 GMT,75442220,.wav,PAM Disk1/pa0081au/pa0081au_004_180711_154427.wav,pa0081au_004_180711_154427.wav
PAM Disk1/pa0108bu/pa0108bu_003_180713_194419.wav,2018-09-21 08:02:02 +0000 GMT,230400044,.wav,PAM Disk1/pa0108bu/pa0108bu_003_180713_194419.wav,pa0108bu_003_180713_194419.wav
PAM Disk1/pa0108bu/pa0108bu_002_180713_193420.wav,2018-09-21 08:02:38 +0000 GMT,230400044,.wav,PAM Disk1/pa0108bu/pa0108bu_002_180713_193420.wav,pa0108bu_002_180713_193420.wav
PAM Disk1/pa0108bu/pa0108bu_001_180713_192415.wav,2018-09-21 08:01:04 +0000 GMT,230400044,.wav,PAM Disk1/pa0108bu/pa0108bu_001_180713_192415.wav,pa0108bu_001_180713_192415.wav
PAM Disk1/pa0109au/pa0109au_004_180713_204812.wav,2018-09-21 08:03:49 +0000 GMT,145620524,.wav,PAM Disk1/pa0109au/pa0109au_004_180713_204812.wav,pa0109au_004_180713_204812.wav
PAM Disk1/pa0082bu/pa0082bu_001_180711_175334.wav,2018-09-21 06:43:56 +0000 GMT,230400044,.wav,PAM Disk1/pa0082bu/pa0082bu_001_180711_175334.wav,pa0082bu_001_180711_175334.wav
PAM Disk1/pa0081au/pa0081au_003_180711_153428.wav,2018-09-22 00:13:18 +0000 GMT,230400044,.wav,PAM Disk1/pa0081au/pa0081au_003_180711_153428.wav,pa0081au_003_180711_153428.wav
PAM Disk1/pa0109au/pa0109au_003_180713_203813.wav,2018-09-21 08:03:30 +0000 GMT,230400044,.wav,PAM Disk1/pa0109au/pa0109au_003_180713_203813.wav,pa0109au_003_180713_203813.wav
PAM Disk1/pa0109au/pa0109au_001_180713_201809.wav,2018-09-21 08:02:37 +0000 GMT,230400044,.wav,PAM Disk1/pa0109au/pa0109au_001_180713_201809.wav,pa0109au_001_180713_201809.wav
PAM Disk1/pa0082bu/pa0082bu_002_180711_180339.wav,2018-09-21 06:45:09 +0000 GMT,230400044,.wav,PAM Disk1/pa0082bu/pa0082bu_002_180711_180339.wav,pa0082bu_002_180711_180339.wav
PAM Disk1/pa0082bu/pa0082bu_003_180711_181338.wav,2018-09-21 06:43:57 +0000 GMT,230400044,.wav,PAM Disk1/pa0082bu/pa0082bu_003_180711_181338.wav,pa0082bu_003_180711_181338.wav
PAM Disk1/pa0082bu/pa0082bu_004_180711_182337.wav,2018-09-21 06:46:40 +0000 GMT,216019244,.wav,PAM Disk1/pa0082bu/pa0082bu_004_180711_182337.wav,pa0082bu_004_180711_182337.wav
PAM Disk1/pa0108au/pa0108au_004_180713_185229.wav,2018-09-21 08:01:36 +0000 GMT,214066988,.wav,PAM Disk1/pa0108au/pa0108au_004_180713_185229.wav,pa0108au_004_180713_185229.wav
PAM Disk1/pa0108au/pa0108au_003_180713_184230.wav,2018-09-21 08:00:12 +0000 GMT,230400044,.wav,PAM Disk1/pa0108au/pa0108au_003_180713_184230.wav,pa0108au_003_180713_184230.wav
PAM Disk1/pa0109au/pa0109au_002_180713_202814.wav,2018-09-21 08:03:09 +0000 GMT,230400044,.wav,PAM Disk1/pa0109au/pa0109au_002_180713_202814.wav,pa0109au_002_180713_202814.wav
PAM Disk1/pa0108bu/pa0108bu_004_180713_195418.wav,2018-09-21 08:01:26 +0000 GMT,171445292,.wav,PAM Disk1/pa0108bu/pa0108bu_004_180713_195418.wav,pa0108bu_004_180713_195418.wav
PAM Disk1/pa0081au/pa0081au_002_180711_152429.wav,2018-09-21 06:39:42 +0000 GMT,230400044,.wav,PAM Disk1/pa0081au/pa0081au_002_180711_152429.wav,pa0081au_002_180711_152429.wav
PAM Disk1/pa0081au/pa0081au_001_180711_151424.wav,2018-09-21 06:40:38 +0000 GMT,230400044,.wav,PAM Disk1/pa0081au/pa0081au_001_180711_151424.wav,pa0081au_001_180711_151424.wav
PAM Disk1/pa0111au/pa0111au_003_180714_002302.wav,2018-09-22 00:38:04 +0000 GMT,230400044,.wav,PAM Disk1/pa0111au/pa0111au_003_180714_002302.wav,pa0111au_003_180714_002302.wav
PAM Disk1/pa0111au/pa0111au_002_180714_001303.wav,2018-09-21 08:08:07 +0000 GMT,230400044,.wav,PAM Disk1/pa0111au/pa0111au_002_180714_001303.wav,pa0111au_002_180714_001303.wav
PAM Disk1/pa0111au/pa0111au_001_180714_000258.wav,2018-09-21 08:08:07 +0000 GMT,230400044,.wav,PAM Disk1/pa0111au/pa0111au_001_180714_000258.wav,pa0111au_001_180714_000258.wav
PAM Disk1/pa0110au/pa0110au_004_180713_223910.wav,2018-09-21 08:05:50 +0000 GMT,182194988,.wav,PAM Disk1/pa0110au/pa0110au_004_180713_223910.wav,pa0110au_004_180713_223910.wav
PAM Disk1/pa0079bu/pa0079bu_002_180711_122400.wav,2018-09-19 11:55:02 +0000 GMT,230400044,.wav,PAM Disk1/pa0079bu/pa0079bu_002_180711_122400.wav,pa0079bu_002_180711_122400.wav
PAM Disk1/pa0079bu/pa0079bu_003_180711_123359.wav,2018-09-19 11:55:51 +0000 GMT,230400044,.wav,PAM Disk1/pa0079bu/pa0079bu_003_180711_123359.wav,pa0079bu_003_180711_123359.wav
PAM Disk1/pa0079bu/pa0079bu_004_180711_124358.wav,2018-09-22 00:14:42 +0000 GMT,230400044,.wav,PAM Disk1/pa0079bu/pa0079bu_004_180711_124358.wav,pa0079bu_004_180711_124358.wav
PAM Disk1/pa0110au/pa0110au_003_180713_222911.wav,2018-09-21 08:07:11 +0000 GMT,230400044,.wav,PAM Disk1/pa0110au/pa0110au_003_180713_222911.wav,pa0110au_003_180713_222911.wav
PAM Disk1/pa0110au/pa0110au_002_180713_221912.wav,2018-09-21 08:05:55 +0000 GMT,230400044,.wav,PAM Disk1/pa0110au/pa0110au_002_180713_221912.wav,pa0110au_002_180713_221912.wav
PAM Disk1/pa0110au/pa0110au_001_180713_220907.wav,2018-09-21 08:04:51 +0000 GMT,230400044,.wav,PAM Disk1/pa0110au/pa0110au_001_180713_220907.wav,pa0110au_001_180713_220907.wav
PAM Disk1/pa0079bu/pa0079bu_005_180711_125357.wav,2018-09-19 11:54:46 +0000 GMT,73532204,.wav,PAM Disk1/pa0079bu/pa0079bu_005_180711_125357.wav,pa0079bu_005_180711_125357.wav
PAM Disk1/pa0109bu/pa0109bu_004_180713_214615.wav,2018-09-21 08:04:31 +0000 GMT,176603948,.wav,PAM Disk1/pa0109bu/pa0109bu_004_180713_214615.wav,pa0109bu_004_180713_214615.wav
PAM Disk1/pa0109bu/pa0109bu_003_180713_213616.wav,2018-09-21 08:04:16 +0000 GMT,230400044,.wav,PAM Disk1/pa0109bu/pa0109bu_003_180713_213616.wav,pa0109bu_003_180713_213616.wav
PAM Disk1/pa0109bu/pa0109bu_002_180713_212617.wav,2018-09-22 00:39:07 +0000 GMT,230400044,.wav,PAM Disk1/pa0109bu/pa0109bu_002_180713_212617.wav,pa0109bu_002_180713_212617.wav
PAM Disk1/pa0109bu/pa0109bu_001_180713_211612.wav,2018-09-21 08:05:16 +0000 GMT,230400044,.wav,PAM Disk1/pa0109bu/pa0109bu_001_180713_211612.wav,pa0109bu_001_180713_211612.wav
PAM Disk1/pa0111au/pa0111au_004_180714_003301.wav,2018-09-21 08:08:53 +0000 GMT,212916524,.wav,PAM Disk1/pa0111au/pa0111au_004_180714_003301.wav,pa0111au_004_180714_003301.wav
PAM Disk1/pa0078bu/pa0078bu_005_180711_105733.wav,2018-09-19 11:52:56 +0000 GMT,71279660,.wav,PAM Disk1/pa0078bu/pa0078bu_005_180711_105733.wav,pa0078bu_005_180711_105733.wav
PAM Disk1/pa0102bu/pa0102bu_001_180713_075812.wav,2018-09-21 07:44:37 +0000 GMT,230400044,.wav,PAM Disk1/pa0102bu/pa0102bu_001_180713_075812.wav,pa0102bu_001_180713_075812.wav
